dynamics,target,source,K,psi
hr,1,0,3.1950000000000003,-0.02145741074830209
hr,1,0,3.2,-0.02140577418694908
hr,1,0,3.205,-0.021354559722479165
hr,1,0,3.21,-0.02130376172123424
hr,1,0,3.215,-0.021253374665558707
hr,1,0,3.22,-0.021203393150313558
hr,1,0,3.225,-0.021153811879516284
hr,1,0,3.23,-0.021104625663113812
hr,1,0,3.235,-0.021055829413887735
hr,1,0,3.24,-0.021007418144474047
hr,1,0,3.245,-0.02095938696450052
hr,1,0,3.25,-0.020911731077831612
hr,1,0,3.255,-0.020864445779916658
hr,1,0,3.2600000000000002,-0.020817526455244262
hr,1,0,3.265,-0.020770968574883183
hr,1,0,3.27,-0.020724767694123805
